ts_code,name,industry,area,signal_date,entry_date,entry_open,exit_date,exit_close,holding_days,gross_return,net_return,is_truncated,list_date
600221.SH,海航控股,空运,海南,20250801,20250804,1.48,20250822,1.56,15,0.05405405405405417,0.05384326432221642,False,19991125
600338.SH,西藏珠峰,铅锌,西藏,20250801,20250804,11.62,20250822,12.21,15,0.050774526678141196,0.050564392786194956,False,20001227
600425.SH,青松建化,水泥,新疆,20250801,20250804,4.01,20250822,4.74,15,0.18204488778054873,0.18180850244152658,False,20030724
600515.SH,海南机场,机场,海南,20250801,20250804,3.9,20250822,3.95,15,0.012820512820512997,0.012617968972333582,False,20020806
600580.SH,卧龙电驱,电气设备,浙江,20250801,20250804,22.34,20250822,32.07,15,0.4355416293643688,0.43525454974645794,False,20020606
600875.SH,东方电气,电气设备,四川,20250801,20250804,19.78,20250822,20.1,15,0.016177957532861553,0.01597474226288198,False,19951010
601005.SH,重庆钢铁,普钢,重庆,20250801,20250804,1.52,20250822,1.5,15,-0.013157894736842146,-0.013355243423026186,False,20070228
601608.SH,中信重工,专用机械,河南,20250801,20250804,4.62,20250822,5.41,15,0.17099567099567103,0.1707614952790435,False,20120706
601666.SH,平煤股份,煤炭开采,河南,20250801,20250804,8.04,20250822,8.09,15,0.006218905472636926,0.00601768181390816,False,20061123
601868.SH,中国能建,建筑工程,北京,20250801,20250804,2.55,20250822,2.52,15,-0.0117647058823529,-0.01196233317844686,False,20210928
601888.SH,中国中免,旅游服务,北京,20250801,20250804,64.43,20250822,67.48,15,0.047338196492317186,0.047128749797688,False,20091015
601969.SH,海南矿业,普钢,海南,20250801,20250804,7.9,20250822,8.4,15,0.06329113924050622,0.06307850227635448,False,20141209
603275.SH,众辰科技,电器仪表,上海,20250801,20250804,53.93,20250822,54.28,15,0.0064898943074356286,0.006288616456359142,False,20230823
603373.SH,安邦护卫,仓储物流,浙江,20250801,20250804,46.64,20250822,61.45,15,0.31753859348198965,0.31727511211143056,False,20231220
603496.SH,恒为科技,IT设备,上海,20250801,20250804,27.5,20250822,31.95,15,0.16181818181818186,0.1615858414158584,False,20170607
603822.SH,嘉澳环保,化工原料,浙江,20250801,20250804,58.5,20250822,66.85,15,0.14273504273504267,0.14250651857891117,False,20160428
603966.SH,法兰泰克,专用机械,江苏,20250801,20250804,10.71,20250822,12.17,15,0.13632119514472452,0.1360939536298471,False,20170125
603969.SH,银龙股份,其他建材,天津,20250801,20250804,7.88,20250822,9.7,15,0.2309644670050761,0.23071829872850258,False,20150227
603977.SH,国泰集团,化工原料,江西,20250801,20250804,12.69,20250822,13.34,15,0.05122143420015757,0.05101121093564398,False,20161111
002037.SZ,保利联合,化工原料,贵州,20250804,20250805,12.47,20250825,11.83,15,-0.05132317562149158,-0.05151289201472786,False,20040908
002205.SZ,国统股份,水泥,新疆,20250804,20250805,13.13,20250825,14.5,15,0.1043412033511042,0.10412035719504975,False,20080123
002233.SZ,塔牌集团,水泥,广东,20250804,20250805,8.22,20250825,8.87,15,0.079075425790754,0.07885963228494641,False,20080516
002428.SZ,云南锗业,小金属,云南,20250804,20250805,21.79,20250825,27.99,15,0.2845341899954108,0.2842773088455268,False,20100608
002730.SZ,电光科技,专用机械,浙江,20250804,20250805,17.44,20250825,18.62,15,0.06766055045871555,0.06744703969969978,False,20141009
002732.SZ,燕塘乳业,乳制品,广东,20250804,20250805,17.29,20250825,17.63,15,0.019664545980335513,0.01946063346239102,False,20141205
002738.SZ,中矿资源,小金属,北京,20250804,20250805,35.82,20250825,40.64,15,0.13456169737576773,0.13433480772525752,False,20141230
002827.SZ,高争民爆,化工原料,西藏,20250804,20250805,46.5,20250825,43.97,15,-0.054408602150537666,-0.054597701520170516,False,20161209
600309.SH,万华化学,化工原料,山东,20250804,20250805,60.58,20250825,68.17,15,0.12528887421591284,0.12506383894459705,False,20010105
600312.SH,平高电气,电气设备,河南,20250804,20250805,15.58,20250825,16.27,15,0.04428754813863933,0.044078711512674174,False,20010221
600528.SH,中铁工业,运输设备,北京,20250804,20250805,9.04,20250825,8.87,15,-0.01880530973451322,-0.01900152905063479,False,20010528
600546.SH,山煤国际,煤炭开采,山西,20250804,20250805,9.63,20250825,10.38,15,0.0778816199376946,0.07766606516918406,False,20030731
600760.SH,中航沈飞,航空,山东,20250804,20250805,63.58,20250825,64.19,15,0.00959421201635724,0.009392313363819405,False,19961011
600801.SH,华新水泥,水泥,湖北,20250804,20250805,15.2,20250825,15.99,15,0.05197368421052628,0.051763310511054206,False,19940103
600825.SH,新华传媒,出版业,上海,20250804,20250805,7.26,20250825,7.22,15,-0.005509641873278293,-0.00570852005708522,False,19940204
600985.SH,淮北矿业,煤炭开采,安徽,20250804,20250805,12.36,20250825,13.3,15,0.07605177993527512,0.07583659109817176,False,20040428
601101.SH,昊华能源,煤炭开采,北京,20250804,20250805,7.41,20250825,7.78,15,0.04993252361673406,0.04972255810856163,False,20100331
603191.SH,望变电气,电气设备,重庆,20250804,20250805,14.74,20250825,15.39,15,0.04409769335142477,0.04388889469262036,False,20220428
603937.SH,丽岛新材,铝,江苏,20250804,20250805,10.42,20250825,11.12,15,0.06717850287907856,0.06696508851993888,False,20171102
000597.SZ,东北制药,化学制药,辽宁,20250805,20250806,6.07,20250826,5.81,15,-0.042833607907743154,-0.043025022044747674,False,19960523
000657.SZ,中钨高新,小金属,海南,20250805,20250806,15.78,20250826,19.36,15,0.22686945500633704,0.22662410565027136,False,19961205
000712.SZ,锦龙股份,证券,广东,20250805,20250806,14.13,20250826,15.54,15,0.0997876857749469,0.09956775023134612,False,19970415
000751.SZ,锌业股份,铅锌,辽宁,20250805,20250806,3.36,20250826,3.57,15,0.0625,0.06228752124787529,False,19970626
002057.SZ,中钢天源,矿物制品,安徽,20250805,20250806,9.76,20250826,10.97,15,0.1239754098360657,0.12375063723135904,False,20060802
002297.SZ,博云新材,航空,湖南,20250805,20250806,9.0,20250826,9.42,15,0.046666666666666634,0.04645735426457365,False,20090929
002320.SZ,海峡股份,水运,海南,20250805,20250806,7.67,20250826,8.49,15,0.106910039113429,0.10668867924159353,False,20091216
002783.SZ,凯龙股份,化工原料,湖北,20250805,20250806,10.07,20250826,10.49,15,0.04170804369414105,0.04149972291747983,False,20151209
002942.SZ,新农股份,农药化肥,浙江,20250805,20250806,18.58,20250826,19.55,15,0.052206673842841944,0.051996253550102844,False,20181205
600500.SH,中化国际,塑料,上海,20250805,20250806,4.02,20250826,4.58,15,0.1393034825870647,0.13907564467433864,False,20000301
600759.SH,洲际油气,石油开采,海南,20250805,20250806,2.4,20250826,2.44,15,0.016666666666666607,0.016463353664633695,False,19961008
600829.SH,人民同泰,医药商业,黑龙江,20250805,20250806,8.38,20250826,8.47,15,0.010739856801909253,0.01053772904332484,False,19940224
601001.SH,晋控煤业,煤炭开采,山西,20250805,20250806,13.7,20250826,13.91,15,0.01532846715328473,0.015125421764393021,False,20060623
601991.SH,大唐发电,火力发电,北京,20250805,20250806,3.42,20250826,3.41,15,-0.0029239766081871066,-0.003123371873338887,False,20061220
603399.SH,永杉锂业,小金属,辽宁,20250805,20250806,9.92,20250826,10.38,15,0.0463709677419355,0.04616171447371409,False,20120824
603916.SH,苏博特,化工原料,江苏,20250805,20250806,11.29,20250826,11.23,15,-0.005314437555358653,-0.0055133547761254675,False,20171110
603920.SH,世运电路,元器件,广东,20250805,20250806,32.5,20250826,36.32,15,0.11753846153846159,0.11731497619468834,False,20170426
000735.SZ,罗牛山,农业综合,海南,20250806,20250807,6.33,20250827,6.35,15,0.0031595576619272148,0.0029589458115799605,False,19970611
002072.SZ,凯瑞德,商贸代理,湖北,20250806,20250807,6.53,20250827,7.26,15,0.11179173047473201,0.11156939436224822,False,20061018
002080.SZ,中材科技,玻璃,江苏,20250806,20250807,26.6,20250827,35.8,15,0.3458646616541352,0.3455955156364061,False,20061120
002916.SZ,深南电路,元器件,深圳,20250806,20250807,134.82,20250827,169.5,15,0.25723186470850035,0.25698044347768145,False,20171213
600259.SH,广晟有色,小金属,海南,20250806,20250807,60.2,20250827,62.78,15,0.04285714285714293,0.04264859228362883,False,20000525
600307.SH,酒钢宏兴,普钢,甘肃,20250806,20250807,1.73,20250827,1.69,15,-0.023121387283236983,-0.02331674347016166,False,20001220
600763.SH,通策医疗,医疗保健,浙江,20250806,20250807,45.09,20250827,46.7,15,0.03570636504768232,0.03549924448672903,False,19961030
601669.SH,中国电建,建筑工程,北京,20250806,20250807,6.33,20250827,6.05,15,-0.04423380726698267,-0.044424941392116724,False,20111018
601696.SH,中银证券,证券,上海,20250806,20250807,14.52,20250827,15.7,15,0.08126721763085398,0.08105098581050996,False,20200226
605299.SH,舒华体育,文教休闲,福建,20250806,20250807,9.46,20250827,9.52,15,0.006342494714587588,0.006141246340481965,False,20201215
000153.SZ,丰原药业,化学制药,安徽,20250807,20250808,7.05,20250828,6.74,15,-0.04397163120567371,-0.04416281776077702,False,20000920
000683.SZ,博源化工,化工原料,内蒙,20250807,20250808,5.86,20250828,6.43,15,0.09726962457337862,0.09705019259166225,False,19970131
001225.SZ,和泰机电,专用机械,浙江,20250807,20250808,40.23,20250828,38.57,15,-0.04126273924931634,-0.04145446752863835,False,20230222
001318.SZ,阳光乳业,乳制品,江西,20250807,20250808,14.21,20250828,15.02,15,0.05700211118930332,0.05679073190499362,False,20220520
002408.SZ,齐翔腾达,化工原料,山东,20250807,20250808,5.01,20250828,5.11,15,0.019960079840319445,0.01975610822151319,False,20100518
002907.SZ,华森制药,中成药,重庆,20250807,20250808,17.74,20250828,17.27,15,-0.02649379932356255,-0.026688481095520578,False,20171020
003023.SZ,彩虹集团,家用电器,四川,20250807,20250808,24.5,20250828,22.95,15,-0.06326530612244896,-0.06345263432840387,False,20201211
600570.SH,恒生电子,软件服务,浙江,20250807,20250808,34.4,20250828,37.66,15,0.09476744186046515,0.09454851026525257,False,20031216
600581.SH,八一钢铁,普钢,新疆,20250807,20250808,3.84,20250828,4.47,15,0.1640625,0.16382971077892194,False,20020816
600684.SH,珠江股份,区域地产,广东,20250807,20250808,4.5,20250828,4.98,15,0.10666666666666669,0.10644535546445355,False,19931028
600731.SH,湖南海利,农药化肥,湖南,20250807,20250808,7.86,20250828,7.57,15,-0.03689567430025442,-0.03708827590523389,False,19960802
600774.SH,汉商集团,化学制药,湖北,20250807,20250808,10.66,20250828,9.89,15,-0.07223264540337704,-0.07241818032080471,False,19961108
601118.SH,海南橡胶,橡胶,海南,20250807,20250808,4.92,20250828,5.19,15,0.054878048780487854,0.0546670942661831,False,20110107
603193.SH,润本股份,日用化工,广东,20250807,20250808,32.14,20250828,30.28,15,-0.057871810827629155,-0.05806021762478386,False,20231017
000796.SZ,凯撒旅业,旅游服务,海南,20250808,20250811,4.98,20250829,5.92,15,0.1887550200803212,0.18851729284902818,False,19970703
002281.SZ,光迅科技,通信设备,湖北,20250808,20250811,50.16,20250829,68.71,15,0.36981658692185015,0.36954265099805794,False,20090821
002436.SZ,兴森科技,元器件,深圳,20250808,20250811,16.63,20250829,21.0,15,0.2627781118460615,0.2625255814767291,False,20100618
002826.SZ,易明医药,化学制药,西藏,20250808,20250811,20.75,20250829,20.04,15,-0.03421686746987951,-0.034410004782654324,False,20161209
600276.SH,恒瑞医药,化学制药,江苏,20250808,20250811,60.99,20250829,66.23,15,0.08591572388916213,0.0856985624605271,False,20001018
603116.SH,红蜻蜓,服饰,浙江,20250808,20250811,6.75,20250829,6.05,15,-0.10370370370370374,-0.10388294503882955,False,20150629
603127.SH,昭衍新药,医疗保健,北京,20250808,20250811,30.06,20250829,31.39,15,0.04424484364604142,0.04403601556012071,False,20170825
603879.SH,永悦科技,化工原料,江苏,20250808,20250811,7.11,20250829,6.8,15,-0.04360056258790446,-0.04379182334931064,False,20170614
600828.SH,茂业商业,百货,四川,20250811,20250812,4.2,20250901,4.15,15,-0.011904761904761862,-0.012102361192452227,False,19940224
600977.SH,中国电影,影视音像,北京,20250811,20250812,13.38,20250901,14.9,15,0.11360239162929742,0.11337969342079224,False,20160809
603616.SH,韩建河山,水泥,北京,20250811,20250812,6.23,20250901,5.62,15,-0.0979133226324238,-0.09809372192796773,False,20150611
001216.SZ,华瓷股份,家居用品,湖南,20250812,20250813,14.71,20250902,15.9,15,0.0808973487423521,0.08068119088838888,False,20211019
002030.SZ,达安基因,医疗保健,广东,20250812,20250813,7.04,20250902,6.59,15,-0.06392045454545459,-0.06410765173482647,False,20040809
002362.SZ,汉王科技,软件服务,北京,20250812,20250813,25.19,20250902,24.04,15,-0.04565303691941258,-0.04584388722699784,False,20100303
002757.SZ,南兴股份,专用机械,广东,20250812,20250813,20.44,20250902,19.24,15,-0.05870841487279854,-0.05889665436587477,False,20150527
002793.SZ,罗欣药业,化学制药,山东,20250812,20250813,5.84,20250902,5.65,15,-0.03253424657534243,-0.03272772037864691,False,20160415
002799.SZ,环球印务,广告包装,陕西,20250812,20250813,8.71,20250902,8.33,15,-0.04362801377726755,-0.04381926904898503,False,20160608
600010.SH,包钢股份,普钢,内蒙,20250812,20250813,2.51,20250902,2.65,15,0.055776892430278835,0.05556575816521936,False,20010309
600579.SH,中化装备,化工机械,山东,20250812,20250813,8.92,20250902,9.09,15,0.01905829596412545,0.01885450468406069,False,20020809
600588.SH,用友网络,软件服务,北京,20250812,20250813,15.2,20250902,15.44,15,0.015789473684210575,0.015586336103232012,False,20010518
605268.SH,王力安防,家居用品,浙江,20250812,20250813,9.95,20250902,10.3,15,0.035175879396984966,0.034968864922553244,False,20210224
605389.SH,长龄液压,机械基件,江苏,20250812,20250813,44.87,20250902,44.22,15,-0.014486293737463796,-0.01468337677041287,False,20210322
002275.SZ,桂林三金,中成药,广西,20250813,20250814,15.53,20250903,14.87,15,-0.04249839021249191,-0.04268987138633196,False,20090710
003005.SZ,竞业达,软件服务,北京,20250813,20250814,23.48,20250903,22.1,15,-0.05877342419080067,-0.05896165068331316,False,20200922
603839.SH,安正时尚,服饰,浙江,20250813,20250814,7.65,20250903,9.48,15,0.23921568627450984,0.23896786791909053,False,20170214
603976.SH,正川股份,医疗保健,重庆,20250813,20250814,22.12,20250903,20.01,15,-0.09538878842676313,-0.09556969257866255,False,20170822
002468.SZ,申通快递,仓储物流,浙江,20250814,20250815,15.68,20250904,16.54,15,0.05484693877551017,0.054635990482584385,False,20100908
603859.SH,能科科技,软件服务,北京,20250814,20250815,40.25,20250904,42.96,15,0.06732919254658398,0.06711574805252418,False,20161021
603895.SH,天永智能,专用机械,上海,20250814,20250815,28.26,20250904,31.1,15,0.10049539985845723,0.10027532278619278,False,20180122
002012.SZ,凯恩股份,造纸,浙江,20250815,20250818,6.19,20250905,5.68,15,-0.08239095315024247,-0.08257445660926654,False,20040705
002287.SZ,奇正藏药,中成药,西藏,20250815,20250818,28.3,20250905,27.5,15,-0.028268551236749095,-0.02846287809381598,False,20090828
002453.SZ,华软科技,化工原料,北京,20250815,20250818,6.05,20250905,6.11,15,0.009917355371900971,0.009715392097153996,False,20100720
002570.SZ,贝因美,乳制品,浙江,20250815,20250818,7.09,20250905,6.81,15,-0.03949224259520456,-0.0396843249384512,False,20110412
002651.SZ,利君股份,航空,四川,20250815,20250818,12.95,20250905,11.97,15,-0.07567567567567557,-0.07586052205590244,False,20120106
002652.SZ,扬子新材,其他建材,江苏,20250815,20250818,3.88,20250905,3.65,15,-0.05927835051546393,-0.05946647603280908,False,20120119
002811.SZ,郑中设计,装修装饰,深圳,20250815,20250818,11.3,20250905,12.11,15,0.07168141592920341,0.07146710107750276,False,20160908
002923.SZ,润都股份,化学制药,广东,20250815,20250818,14.18,20250905,13.99,15,-0.013399153737658653,-0.013596454176867057,False,20180105
002931.SZ,锋龙股份,机械基件,浙江,20250815,20250818,17.11,20250905,15.58,15,-0.08942139099941548,-0.08960348851146438,False,20180403
002986.SZ,宇新股份,化工原料,广东,20250815,20250818,12.7,20250905,11.66,15,-0.0818897637795275,-0.08207336746640281,False,20200602
600252.SH,中恒集团,中成药,广西,20250815,20250818,2.86,20250905,2.72,15,-0.04895104895104885,-0.04914123972218143,False,20001130
600302.SH,标准股份,纺织机械,陕西,20250815,20250818,7.06,20250905,6.84,15,-0.031161473087818692,-0.031355221418367996,False,20001213
603089.SH,正裕工业,汽车配件,浙江,20250815,20250818,16.01,20250905,15.88,15,-0.008119925046845777,-0.008318281226218471,False,20170126
603712.SH,七一二,通信设备,天津,20250815,20250818,23.03,20250905,21.53,15,-0.0651324359531047,-0.06531939077043236,False,20180226
000558.SZ,天府文旅,旅游景点,四川,20250818,20250819,5.9,20250908,6.92,15,0.17288135593220333,0.17264680311629843,False,19940509
000889.SZ,中嘉博创,通信设备,河北,20250818,20250819,3.95,20250908,3.55,15,-0.10126582278481022,-0.10144555164736702,False,19971218
002022.SZ,科华生物,医疗保健,上海,20250818,20250819,7.42,20250908,6.88,15,-0.07277628032345018,-0.0729617065247653,False,20040721
002490.SZ,山东墨龙,化工机械,山东,20250818,20250819,6.18,20250908,5.75,15,-0.06957928802588997,-0.06976535356173108,False,20101021
002564.SZ,天沃科技,化工机械,江苏,20250818,20250819,8.22,20250908,8.57,15,0.04257907542579065,0.042370580460202145,False,20110310
002800.SZ,天顺股份,仓储物流,新疆,20250818,20250819,15.15,20250908,14.68,15,-0.031023102310231088,-0.031216878312168683,False,20160530
600626.SH,申达股份,汽车配件,上海,20250818,20250819,4.16,20250908,4.45,15,0.06971153846153855,0.06949761754593786,False,19930107
600629.SH,华建集团,建筑工程,上海,20250818,20250819,13.59,20250908,13.2,15,-0.028697571743929395,-0.02889181280547437,False,19930209
000665.SZ,湖北广电,影视音像,湖北,20250819,20250820,5.95,20250909,5.94,15,-0.001680672268907557,-0.0018803161700634563,False,19961210
002543.SZ,万和电气,家用电器,广东,20250819,20250820,12.6,20250909,11.88,15,-0.05714285714285705,-0.05733140971617112,False,20110128
600501.SH,航天晨光,专用机械,江苏,20250819,20250820,24.07,20250909,22.94,15,-0.04694640631491476,-0.047136997974485784,False,20010615
600808.SH,马钢股份,普钢,安徽,20250819,20250820,3.8,20250909,3.65,15,-0.03947368421052633,-0.03966577026507867,False,19940106
600879.SH,航天电子,航空,湖北,20250819,20250820,10.97,20250909,10.2,15,-0.07019143117593452,-0.07037737429538737,False,19951115
603176.SH,汇通集团,建筑工程,河北,20250819,20250820,6.78,20250909,6.38,15,-0.05899705014749268,-0.05918523191928604,False,20211231
603706.SH,东方环宇,供气供热,新疆,20250819,20250820,22.0,20250909,20.7,15,-0.05909090909090908,-0.05927907209279071,False,20180709
002908.SZ,德生科技,软件服务,广东,20250820,20250821,11.69,20250910,10.87,15,-0.07014542343883667,-0.07033137575891679,False,20171020
600184.SH,光电股份,专用机械,湖北,20250820,20250821,21.79,20250910,18.01,15,-0.17347407067462128,-0.17363935933162056,False,20031106
600288.SH,大恒科技,元器件,北京,20250820,20250821,12.9,20250910,12.74,15,-0.012403100775193798,-0.012600600405075713,False,20001129
603080.SH,新疆火炬,供气供热,新疆,20250820,20250821,21.7,20250910,21.85,15,0.00691244239631339,0.006711080044069506,False,20180103
603579.SH,荣泰健康,家用电器,上海,20250820,20250821,37.27,20250910,35.29,15,-0.053125838475986176,-0.05331519437270127,False,20170111
000890.SZ,法尔胜,环境保护,江苏,20250821,20250822,4.28,20250911,4.18,15,-0.02336448598130858,-0.023559793553355135,False,19990119
000953.SZ,河化股份,化学制药,广西,20250821,20250822,7.65,20250911,7.93,15,0.036601307189542354,0.03639400765805756,False,19991202
002302.SZ,西部建设,水泥,新疆,20250821,20250822,6.98,20250911,6.79,15,-0.027220630372492893,-0.027415166792776335,False,20091103
002313.SZ,日海智能,通信设备,深圳,20250821,20250822,11.9,20250911,12.82,15,0.07731092436974785,0.07709548372893815,False,20091203
002760.SZ,凤形股份,机械基件,江西,20250821,20250822,22.23,20250911,21.15,15,-0.04858299595141713,-0.048773260325789436,False,20150611
600698.SH,湖南天雁,汽车配件,湖南,20250821,20250822,12.86,20250911,10.34,15,-0.19595645412130636,-0.19611724675121922,False,19931206
600855.SH,航天长峰,专用机械,北京,20250821,20250822,15.92,20250911,14.15,15,-0.11118090452261309,-0.11135865056710403,False,19940425
603090.SH,宏盛股份,专用机械,江苏,20250821,20250822,32.35,20250911,45.4,15,0.4034003091190108,0.40311965712238673,False,20160831
603150.SH,万朗磁塑,塑料,安徽,20250821,20250822,38.11,20250911,38.82,15,0.0186302807662031,0.018426575080618512,False,20220124
605598.SH,上海港湾,建筑工程,上海,20250821,20250822,26.61,20250911,25.95,15,-0.024802705749718212,-0.02499772570657255,False,20210917
000011.SZ,深物业A,房产服务,深圳,20250822,20250825,9.43,20250912,9.23,15,-0.02120890774125128,-0.0214046463858385,False,19920330
000026.SZ,飞亚达,服饰,深圳,20250822,20250825,18.69,20250912,17.08,15,-0.08614232209737838,-0.0863250753576329,False,19930603
002331.SZ,皖通科技,软件服务,安徽,20250822,20250825,8.9,20250912,8.35,15,-0.061797752808988804,-0.061985374496258405,False,20100106
002820.SZ,桂发祥,食品,天津,20250822,20250825,13.38,20250912,12.97,15,-0.03064275037369213,-0.03083660243841091,False,20161118
603126.SH,中材节能,环境保护,天津,20250822,20250825,7.06,20250912,6.75,15,-0.04390934844192629,-0.044100547452336936,False,20140731
603181.SH,皇马科技,化工原料,浙江,20250822,20250825,15.3,20250912,17.06,15,0.1150326797385619,0.11480969550103803,False,20170824
603538.SH,美诺华,化学制药,浙江,20250822,20250825,26.65,20250912,24.49,15,-0.08105065666041278,-0.08123442815193149,False,20170407
000068.SZ,华控赛格,环境保护,深圳,20250825,20250826,3.73,20250912,3.76,14,0.008042895442359255,0.007841307022112609,True,19970611
002097.SZ,山河智能,工程机械,湖南,20250825,20250826,16.66,20250912,14.32,14,-0.1404561824729892,-0.14062807404733713,True,20061222
002516.SZ,旷达科技,汽车配件,江苏,20250825,20250826,5.62,20250912,6.68,9,0.18861209964412806,0.18837440099406422,True,20101207
002551.SZ,尚荣医疗,医疗保健,深圳,20250825,20250826,4.56,20250912,4.23,14,-0.07236842105263142,-0.07255392881764422,True,20110225
002937.SZ,兴瑞科技,元器件,浙江,20250825,20250826,19.16,20250912,18.97,14,-0.009916492693110679,-0.010114489594881926,True,20180926
600192.SH,长城电工,电气设备,甘肃,20250825,20250826,11.16,20250912,9.77,14,-0.12455197132616491,-0.12472704342468988,True,19981224
600203.SH,福日电子,元器件,福建,20250825,20250826,15.56,20250912,14.34,14,-0.07840616966580982,-0.07859047000184294,True,19990514
603458.SH,勘设股份,建筑工程,贵州,20250825,20250826,9.59,20250912,8.72,14,-0.09071949947862346,-0.090901337394936,True,20170809
603811.SH,诚意药业,化学制药,浙江,20250825,20250826,14.7,20250912,13.97,14,-0.04965986394557809,-0.049849912967886656,True,20170315
605169.SH,洪通燃气,供气供热,新疆,20250825,20250826,16.11,20250912,14.86,14,-0.07759155803848539,-0.0777760212805535,True,20201030
002246.SZ,北化股份,化工原料,四川,20250826,20250827,18.1,20250912,16.48,13,-0.08950276243093924,-0.08968484367032903,True,20080605
002565.SZ,顺灏股份,造纸,上海,20250826,20250827,8.02,20250912,7.63,13,-0.04862842892768071,-0.04881868421636637,True,20110318
002833.SZ,弘亚数控,专用机械,广东,20250826,20250827,17.83,20250912,17.28,13,-0.03084688726864815,-0.031040698510070297,True,20161228
002890.SZ,弘宇股份,农用机械,山东,20250826,20250827,15.3,20250912,14.82,13,-0.03137254901960784,-0.03156625513919198,True,20170802
600172.SH,黄河旋风,矿物制品,河南,20250826,20250827,4.89,20250912,4.98,13,0.01840490797546024,0.018201247359926676,True,19981126
600495.SH,晋西车轴,运输设备,山西,20250826,20250827,5.73,20250912,5.21,13,-0.09075043630017454,-0.09093226802974164,True,20040526
600967.SH,内蒙一机,运输设备,内蒙,20250826,20250827,25.38,20250912,19.81,13,-0.21946414499605993,-0.21962023655790452,True,20040518
601002.SH,晋亿实业,机械基件,浙江,20250826,20250827,5.66,20250912,5.42,13,-0.042402826855123754,-0.04259432713972433,True,20070126
603023.SH,威帝股份,汽车配件,黑龙江,20250826,20250827,4.43,20250912,4.34,13,-0.020316027088036037,-0.0205119442908982,True,20150527
603155.SH,新亚强,化工原料,江苏,20250826,20250827,17.35,20250912,16.39,13,-0.05533141210374648,-0.0555203269298431,True,20200901
001306.SZ,夏厦精密,机械基件,浙江,20250827,20250828,96.0,20250912,105.49,12,0.09885416666666669,0.09863441780821902,True,20231116
002259.SZ,升达林业,供气供热,四川,20250827,20250828,4.65,20250912,4.18,12,-0.10107526881720441,-0.101255035786744,True,20080716
600150.SH,中国船舶,船舶,上海,20250827,20250828,36.49,20250912,38.02,12,0.041929295697451296,0.04172093067481408,True,19980520
601702.SH,华峰铝业,铝,上海,20250827,20250828,17.28,20250912,17.35,12,0.004050925925926041,0.0038501358197513547,True,20200907
000014.SZ,沙河股份,全国地产,深圳,20250828,20250829,14.64,20250912,15.49,11,0.058060109289617357,0.057848518426845796,True,19920602
000901.SZ,航天科技,汽车配件,黑龙江,20250828,20250829,18.41,20250912,16.29,11,-0.11515480717001636,-0.11533175851344801,True,19990401
002779.SZ,中坚科技,农用机械,浙江,20250828,20250829,102.82,20250912,128.09,11,0.2457693055825716,0.24552017663434977,True,20151209
002879.SZ,长缆科技,电气设备,湖南,20250828,20250829,18.43,20250912,17.91,11,-0.02821486706456866,-0.028409204657396492,True,20170707
002911.SZ,佛燃能源,供气供热,广东,20250828,20250829,11.79,20250912,11.39,11,-0.033927056827820046,-0.034120252096927706,True,20171122
600053.SH,九鼎投资,多元金融,江西,20250828,20250829,18.03,20250912,17.65,11,-0.021075984470327325,-0.02127174969691048,True,19970418
600106.SH,重庆路桥,路桥,重庆,20250828,20250829,7.08,20250912,6.9,11,-0.025423728813559254,-0.02561862457821995,True,19970618
600329.SH,达仁堂,中成药,天津,20250828,20250829,44.0,20250912,46.45,11,0.055681818181818166,0.05547070292970724,True,20010606
600503.SH,华丽家族,区域地产,上海,20250828,20250829,3.06,20250912,3.72,11,0.21568627450980404,0.21544316156619625,True,20020709
600657.SH,信达地产,全国地产,北京,20250828,20250829,4.08,20250912,4.25,11,0.04166666666666674,0.04145835416458343,True,19930524
603053.SH,成都燃气,供气供热,四川,20250828,20250829,10.45,20250912,10.61,11,0.015311004784688942,0.015107962887921822,True,20191217
603153.SH,上海建科,建筑工程,上海,20250828,20250829,19.15,20250912,18.86,11,-0.015143603133159211,-0.015340554717374166,True,20230313
603528.SH,多伦科技,软件服务,江苏,20250828,20250829,9.52,20250912,9.03,11,-0.05147058823529416,-0.05166027514895566,True,20160503
000545.SZ,金浦钛业,化工原料,吉林,20250829,20250901,3.12,20250912,3.53,10,0.1314102564102564,0.13118399698491667,True,19931215
000561.SZ,烽火电子,通信设备,陕西,20250829,20250901,12.9,20250912,11.34,10,-0.12093023255813962,-0.12110602893199052,True,19940509
002011.SZ,盾安环境,家用电器,浙江,20250829,20250901,13.07,20250912,12.55,10,-0.03978576893649577,-0.039977792580344174,True,20040705
002108.SZ,沧州明珠,塑料,河北,20250829,20250901,3.77,20250912,4.09,10,0.08488063660477452,0.08466368217289677,True,20070124
002323.SZ,雅博股份,建筑工程,山东,20250829,20250901,1.74,20250912,2.04,10,0.1724137931034484,0.1721793337907589,True,20091218
002334.SZ,英威腾,电气设备,深圳,20250829,20250901,9.69,20250912,9.52,10,-0.01754385964912275,-0.017740331230034823,True,20100113
002562.SZ,兄弟科技,化学制药,浙江,20250829,20250901,6.58,20250912,6.56,10,-0.003039513677811634,-0.0032388858378600283,True,20110310
002576.SZ,通达动力,电气设备,江苏,20250829,20250901,18.57,20250912,18.63,10,0.003231017770597644,0.0030303916296576805,True,20110428
002598.SZ,山东章鼓,机械基件,山东,20250829,20250901,12.1,20250912,12.55,10,0.037190082644628086,0.03698266536982664,True,20110707
